x,z,u_x,u_y,u_z,b_x,b_y,b_z,sigma,phi,target_jx,target_jy,target_jz
3.4375000000000000e-01,1.5625000000000000e-02,-3.9665356633681670e-03,0.0000000000000000e+00,-1.1537104459455900e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0882812500000001e+00,1.3073730468749997e-03,5.5323776209443981e-02,0.0000000000000000e+00,-1.4527386455370564e-03
3.5937500000000000e-01,1.5625000000000000e-02,-3.9344156057028153e-03,0.0000000000000000e+00,-1.1925713085137750e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0921875000000001e+00,1.2377929687499996e-03,5.6708125056320544e-02,0.0000000000000000e+00,-1.3176285680391794e-03
3.7500000000000000e-01,1.5625000000000000e-02,-3.9018004875490259e-03,0.0000000000000000e+00,-1.2281227655114193e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0960937500000001e+00,1.1755371093749999e-03,5.7955859062891295e-02,0.0000000000000000e+00,-1.1793442079102504e-03
3.9062500000000000e-01,1.5625000000000000e-02,-3.8687712964286616e-03,0.0000000000000000e+00,-1.2603317574692234e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1000000000000001e+00,1.1206054687499995e-03,5.9063972328645832e-02,0.0000000000000000e+00,-1.0382187042861160e-03
4.0625000000000000e-01,1.5625000000000000e-02,-3.8354094236214883e-03,0.0000000000000000e+00,-1.2891733103137765e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1039062500000001e+00,1.0729980468749999e-03,6.0029795311667689e-02,0.0000000000000000e+00,-8.9459204086613994e-04
4.2187500000000000e-01,1.5625000000000000e-02,-3.8017964722116123e-03,0.0000000000000000e+00,-1.3146305379502319e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1078125000000001e+00,1.0327148437499997e-03,6.0851001259794660e-02,0.0000000000000000e+00,-7.4881022686271170e-04
4.3750000000000000e-01,1.5625000000000000e-02,-3.7680140659164564e-03,0.0000000000000000e+00,-1.3366946262199537e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1117187500000001e+00,9.9975585937499972e-04,6.1525611815968571e-02,0.0000000000000000e+00,-6.0122446343474634e-04
4.5312500000000000e-01,1.5625000000000000e-02,-3.7341436591290327e-03,0.0000000000000000e+00,-1.3553647983870184e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1156250000000001e+00,9.7412109374999962e-04,6.2052001784270693e-02,0.0000000000000000e+00,-4.5219029761331409e-04
4.6875000000000000e-01,1.5625000000000000e-02,-3.7002663485990778e-03,0.0000000000000000e+00,-1.3706482623483278e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1195312500000001e+00,9.5581054687499979e-04,6.2428903045161049e-02,0.0000000000000000e+00,-3.0206676575773514e-04
4.8437500000000000e-01,1.5625000000000000e-02,-3.6664626871723040e-03,0.0000000000000000e+00,-1.3825601398022703e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1234375000000001e+00,9.4482421874999981e-04,6.2655407610489530e-02,0.0000000000000000e+00,-1.5121552860553056e-04
5.0000000000000000e-01,1.5625000000000000e-02,-3.6328124999999989e-03,0.0000000000000000e+00,-1.3911233776503126e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1273437500000001e+00,9.4116210937499967e-04,6.2730969810918788e-02,0.0000000000000000e+00,-0.0000000000000000e+00
5.1562500000000000e-01,1.5625000000000000e-02,-3.5993947036230896e-03,0.0000000000000000e+00,-1.3963686419445200e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1312500000000001e+00,9.4482421874999981e-04,6.2655407610489530e-02,0.0000000000000000e+00,1.5121552860553056e-04
5.3125000000000000e-01,1.5625000000000000e-02,-3.5662871283258968e-03,0.0000000000000000e+00,-1.3983341947316952e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1351562500000001e+00,9.5581054687499979e-04,6.2428903045161049e-02,0.0000000000000000e+00,3.0206676575773514e-04
5.4687500000000000e-01,1.5625000000000000e-02,-3.5335663441452250e-03,0.0000000000000000e+00,-1.3970657541815239e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1390625000000001e+00,9.7412109374999962e-04,6.2052001784270693e-02,0.0000000000000000e+00,4.5219029761331409e-04
5.6250000000000000e-01,1.5625000000000000e-02,-3.5013074909096922e-03,0.0000000000000000e+00,-1.3926163384217321e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1429687500000001e+00,9.9975585937499972e-04,6.1525611815968571e-02,0.0000000000000000e+00,6.0122446343474634e-04
5.7812500000000000e-01,1.5625000000000000e-02,-3.4695841126729772e-03,0.0000000000000000e+00,-1.3850460935377583e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1468750000000001e+00,1.0327148437499997e-03,6.0851001259794660e-02,0.0000000000000000e+00,7.4881022686271170e-04
5.9375000000000000e-01,1.5625000000000000e-02,-3.4384679968926229e-03,0.0000000000000000e+00,-1.3744221062276752e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1507812500000001e+00,1.0729980468749999e-03,6.0029795311667689e-02,0.0000000000000000e+00,8.9459204086613994e-04
6.0937500000000000e-01,1.5625000000000000e-02,-3.4080290186931268e-03,0.0000000000000000e+00,-1.3608182016350924e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1546875000000001e+00,1.1206054687499995e-03,5.9063972328645832e-02,0.0000000000000000e+00,1.0382187042861160e-03
6.2500000000000000e-01,1.5625000000000000e-02,-3.3783349905385862e-03,0.0000000000000000e+00,-1.3443147269133657e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1585937500000001e+00,1.1755371093749999e-03,5.7955859062891295e-02,0.0000000000000000e+00,1.1793442079102504e-03
6.4062500000000000e-01,1.5625000000000000e-02,-3.3494515176259836e-03,0.0000000000000000e+00,-1.3249983211036674e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1625000000000001e+00,1.2377929687499996e-03,5.6708125056320544e-02,0.0000000000000000e+00,1.3176285680391725e-03
6.5625000000000000e-01,1.5625000000000000e-02,-3.3214418592954725e-03,0.0000000000000000e+00,-1.3029616719371787e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1664062500000001e+00,1.3073730468749997e-03,5.5323776209443988e-02,0.0000000000000000e+00,1.4527386455370564e-03
6.7187500000000000e-01,1.5625000000000000e-02,-3.2943667967384885e-03,0.0000000000000000e+00,-1.2783032601978831e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1703125000000001e+00,1.3842773437500000e-03,5.3806147539888403e-02,0.0000000000000000e+00,1.5843489483929607e-03
6.8750000000000000e-01,1.5625000000000000e-02,-3.2682845072687433e-03,0.0000000000000000e+00,-1.2511270923070620e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1742187500000001e+00,1.4685058593749997e-03,5.2158895148047328e-02,0.0000000000000000e+00,1.7121424158596174e-03
7.0312500000000000e-01,1.5625000000000000e-02,-3.2432504454046676e-03,0.0000000000000000e+00,-1.2215424218135798e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1781250000000001e+00,1.5600585937499997e-03,5.0385987409214940e-02,0.0000000000000000e+00,1.8358111822804994e-03
7.1875000000000000e-01,1.5625000000000000e-02,-3.2193172309948085e-03,0.0000000000000000e+00,-1.1896634604953866e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1820312500000001e+00,1.6589355468750000e-03,4.8491695413422506e-02,0.0000000000000000e+00,1.9550573187651979e-03
7.3437500000000000e-01,1.5625000000000000e-02,-3.1965345446005361e-03,0.0000000000000000e+00,-1.1556090797972748e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1859375000000001e+00,1.7651367187499997e-03,4.6480582676008242e-02,0.0000000000000000e+00,2.0695935509262020e-03
7.5000000000000000e-01,1.5625000000000000e-02,-3.1749490303326533e-03,0.0000000000000000e+00,-1.1195025033477985e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1898437500000001e+00,1.8786621093749996e-03,4.4357494143709278e-02,0.0000000000000000e+00,2.1791439509480232e-03
7.6562500000000000e-01,1.5625000000000000e-02,-3.1546042063200913e-03,0.0000000000000000e+00,-1.0814709913143558e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1937500000000001e+00,1.9995117187499999e-03,4.2127544522760497e-02,0.0000000000000000e+00,2.2834446023215597e-03
7.8125000000000000e-01,1.5625000000000000e-02,-3.1355403829710156e-03,0.0000000000000000e+00,-1.0416455173697430e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1976562500000001e+00,2.1276855468749995e-03,3.9796105957119271e-02,0.0000000000000000e+00,2.3822442356419733e-03
7.9687500000000000e-01,1.5625000000000000e-02,-3.1177945891674845e-03,0.0000000000000000e+00,-1.0001604390559204e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2015625000000001e+00,2.2631835937499995e-03,3.7368795086500164e-02,0.0000000000000000e+00,2.4753048339387733e-03
8.1250000000000000e-01,1.5625000000000000e-02,-3.1014005065162359e-03,0.0000000000000000e+00,-9.5715316234136656e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2054687500000001e+00,2.4060058593749997e-03,3.4851459515397781e-02,0.0000000000000000e+00,2.5624022060795199e-03
8.2812500000000000e-01,1.5625000000000000e-02,-3.0863884117589900e-03,0.0000000000000000e+00,-9.1276380117716813e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2093750000000001e+00,2.5561523437499993e-03,3.2250163725695495e-02,0.0000000000000000e+00,2.6433265268658804e-03
8.4375000000000000e-01,1.5625000000000000e-02,-3.0727851274264546e-03,0.0000000000000000e+00,-8.6713483286382058e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2132812500000001e+00,2.7136230468750001e-03,2.9571174466797297e-02,0.0000000000000000e+00,2.7178828425209831e-03
8.5937500000000000e-01,1.5625000000000000e-02,-3.0606139808010209e-03,0.0000000000000000e+00,-8.2041075004579342e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2171875000000001e+00,2.8784179687499994e-03,2.6820945658479582e-02,0.0000000000000000e+00,2.7858915403500238e-03
8.7500000000000000e-01,1.5625000000000000e-02,-3.0498947712336638e-03,0.0000000000000000e+00,-7.7273771015397563e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2210937500000001e+00,3.0505371093749998e-03,2.4006102842833235e-02,0.0000000000000000e+00,2.8471887814430670e-03
8.9062500000000000e-01,1.5625000000000000e-02,-3.0406437458413548e-03,0.0000000000000000e+00,-7.2426318311739242e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2250000000000001e+00,3.2299804687499997e-03,2.1133427222752230e-02,0.0000000000000000e+00,2.9016268953773565e-03
9.0625000000000000e-01,1.5625000000000000e-02,-3.0328735835919792e-03,0.0000000000000000e+00,-6.7513559816497325e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2289062500000001e+00,3.4167480468749998e-03,1.8209839325421983e-02,0.0000000000000000e+00,2.9490747359681721e-03
9.2187500000000000e-01,1.5625000000000000e-02,-3.0265933877644431e-03,0.0000000000000000e+00,-6.2550399053563060e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2328125000000001e+00,3.6108398437499994e-03,1.5242382330163272e-02,0.0000000000000000e+00,2.9894179972115853e-03
9.3750000000000000e-01,1.5625000000000000e-02,-3.0218086867527128e-03,0.0000000000000000e+00,-5.7551764891059908e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2367187500000001e+00,3.8122558593750001e-03,1.2238205100796188e-02,0.0000000000000000e+00,3.0225594886576501e-03
9.5312500000000000e-01,1.5625000000000000e-02,-3.0185214431636131e-03,0.0000000000000000e+00,-5.2532576437583998e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2406250000000001e+00,4.0209960937499997e-03,9.2045449634010918e-03,0.0000000000000000e+00,3.0484193695505830e-03
9.6875000000000000e-01,1.5625000000000000e-02,-3.0167300711392798e-03,0.0000000000000000e+00,-4.7507708171432503e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2445312500000001e+00,4.2370605468749992e-03,6.1487102709662702e-03,0.0000000000000000e+00,3.0669353411722673e-03
9.8437500000000000e-01,1.5625000000000000e-02,-3.0164294618172192e-03,0.0000000000000000e+00,-4.2491955381827777e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2484375000000001e+00,4.4604492187499990e-03,3.0780627969252509e-03,0.0000000000000000e+00,3.0780627969252575e-03
1.0000000000000000e+00,1.5625000000000000e-02,-3.0168699796930334e-03,0.0000000000000000e+00,-3.7500000000000051e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2523437500000001e+00,4.6911621093749991e-03,7.6823281386350932e-18,0.0000000000000000e+00,3.0854870626627058e-03
0.0000000000000000e+00,3.1250000000000000e-02,-5.0493210290475246e-03,0.0000000000000000e+00,3.7500000000000033e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0046875000000000e+00,4.4677734374999993e-03,0.0000000000000000e+00,0.0000000000000000e+00,-6.1635409167347614e-03
1.5625000000000000e-02,3.1250000000000000e-02,-5.0397050051968978e-03,0.0000000000000000e+00,2.8726116408403363e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0085937500000000e+00,4.2370605468749992e-03,3.0669353411722639e-03,0.0000000000000000e+00,-6.1487102709662563e-03
3.1250000000000000e-02,3.1250000000000000e-02,-5.0283366460434136e-03,0.0000000000000000e+00,2.0029133539565822e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0125000000000000e+00,4.0136718749999994e-03,6.1264821664758339e-03,0.0000000000000000e+00,-6.1264821664758339e-03
4.6875000000000000e-02,3.1250000000000000e-02,-5.0134254193278773e-03,0.0000000000000000e+00,1.1426294115452350e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0164062500000000e+00,3.7976074218749995e-03,9.1712697596239047e-03,0.0000000000000000e+00,-6.0894948298299105e-03
6.2500000000000000e-02,3.1250000000000000e-02,-4.9950338494363688e-03,0.0000000000000000e+00,2.9344896830317112e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0203125000000000e+00,3.5888671874999994e-03,1.2193962960612681e-02,0.0000000000000000e+00,-6.0378373667621735e-03
7.8125000000000000e-02,3.1250000000000000e-02,-4.9732321333945482e-03,0.0000000000000000e+00,-5.4297758220030017e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0242187500000000e+00,3.3874511718749996e-03,1.5187279836764333e-02,0.0000000000000000e+00,-5.9716342246258127e-03
9.3750000000000000e-02,3.1250000000000000e-02,-4.9480979222100811e-03,0.0000000000000000e+00,-1.3650421369095752e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0281250000000000e+00,3.1933593750000000e-03,1.8144009225540617e-02,0.0000000000000000e+00,-5.8910448925889505e-03
1.0937500000000000e-01,3.1250000000000000e-02,-4.9197160867309620e-03,0.0000000000000000e+00,-2.1711822912163659e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0320312500000000e+00,3.0065917968749999e-03,2.1057028106865060e-02,0.0000000000000000e+00,-5.7962635174112487e-03
1.2500000000000000e-01,3.1250000000000000e-02,-4.8881784686521587e-03,0.0000000000000000e+00,-2.9598846185465398e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0359375000000000e+00,2.8271484375000000e-03,2.3919318763102233e-02,0.0000000000000000e+00,-5.6875184357273768e-03
1.4062500000000000e-01,3.1250000000000000e-02,-4.8535836173316995e-03,0.0000000000000000e+00,-3.7296878150363203e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0398437500000000e+00,2.6550292968749996e-03,2.6723985685354213e-02,0.0000000000000000e+00,-5.5650716239640588e-03
1.5625000000000000e-01,3.1250000000000000e-02,-4.8160365131056076e-03,0.0000000000000000e+00,-4.4791857030767592e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0437500000000000e+00,2.4902343749999994e-03,2.9464272185345471e-02,0.0000000000000000e+00,-5.4292180672159060e-03
1.7187500000000000e-01,3.1250000000000000e-02,-4.7756482778166676e-03,0.0000000000000000e+00,-5.2070300878602396e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0476562500000000e+00,2.3327636718749995e-03,3.2133576672876800e-02,0.0000000000000000e+00,-5.2802850486004943e-03
1.8750000000000000e-01,3.1250000000000000e-02,-4.7325358732968007e-03,0.0000000000000000e+00,-5.9119334614286534e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0515625000000000e+00,2.1826171874999999e-03,3.4725468559634265e-02,0.0000000000000000e+00,-5.1186313608046624e-03
2.0312500000000000e-01,3.1250000000000000e-02,-4.6868217885646770e-03,0.0000000000000000e+00,-6.5926715490989794e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0554687500000000e+00,2.0397949218749997e-03,3.7233703751039758e-02,0.0000000000000000e+00,-4.9446464417214897e-03
2.1875000000000000e-01,3.1250000000000000e-02,-4.6386337165216108e-03,0.0000000000000000e+00,-7.2480856935272509e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0593750000000000e+00,1.9042968749999997e-03,3.9652239688821707e-02,0.0000000000000000e+00,-4.7587494362603192e-03
2.3437500000000000e-01,3.1250000000000000e-02,-4.5881042209469508e-03,0.0000000000000000e+00,-7.8770850720657863e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0632812500000000e+00,1.7761230468750001e-03,4.1975249908067294e-02,0.0000000000000000e+00,-4.5613881865899930e-03
2.5000000000000000e-01,3.1250000000000000e-02,-4.5353703946114836e-03,0.0000000000000000e+00,-8.4786487434697910e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0671875000000000e+00,1.6552734374999998e-03,4.4197138073686679e-02,0.0000000000000000e+00,-4.3530381532477652e-03
2.6562500000000000e-01,3.1250000000000000e-02,-4.4805735093422557e-03,0.0000000000000000e+00,-9.0518275204170863e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0710937500000000e+00,1.5417480468749999e-03,4.6312551462474469e-02,0.0000000000000000e+00,-4.1342012697132349e-03
2.8125000000000000e-01,3.1250000000000000e-02,-4.4238586588852772e-03,0.0000000000000000e+00,-9.5957456647183127e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.0750000000000000e+00,1.4355468749999993e-03,4.8316393858288745e-02,0.0000000000000000e+00,-3.9054047332066841e-03
